Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator,,,,,,,,,,,
23/01/2020 11:38,22/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.87,23/01/2020 11:50,,,,,,,,,,,,
23/01/2020 11:38,22/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",4.56,23/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",3.42,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",2.97,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",2.81,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",4.16,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",3.48,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",3.63,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",5.44,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",3.48,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",4.25,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",0.52,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",3.28,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",3.63,22/01/2020 11:50,,,,,,,,,,,,
22/01/2020 11:38,21/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",3.46,22/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",3.63,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",2.38,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",2.22,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.03,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",3.69,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",2.29,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",4.04,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",3.68,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",4.59,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",1.61,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",2.43,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",2.29,21/01/2020 11:50,,,,,,,,,,,,
21/01/2020 11:38,20/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",3.5,21/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",3.84,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",3,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",2.82,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",2.3,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",3.9,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",2.09,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.19,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",3.89,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",4.78,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",2.41,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",2.91,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",2.09,20/01/2020 11:50,,,,,,,,,,,,
20/01/2020 11:38,19/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",4,20/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",4.72,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",3.46,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",3.26,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",2.07,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",4.79,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",3.6,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.24,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",4.77,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",5.72,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",3.94,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",3.89,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",3.6,19/01/2020 11:50,,,,,,,,,,,,
19/01/2020 11:38,18/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",4.76,19/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",5.88,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.3,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",4.06,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.17,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",5.94,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",4.78,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.41,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",5.92,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",6.5,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",5.76,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",4.74,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.78,18/01/2020 11:50,,,,,,,,,,,,
18/01/2020 11:38,17/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",5.69,18/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",7.47,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",5.33,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.07,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.9,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.57,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",5.64,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",4.31,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",7.5,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",8.06,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",7.33,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",5.81,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",5.64,17/01/2020 11:50,,,,,,,,,,,,
17/01/2020 11:38,16/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",7.24,17/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.78,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.69,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",4.43,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.22,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",6.86,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",4.95,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.57,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",6.82,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.67,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.89,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",5.17,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.95,16/01/2020 11:50,,,,,,,,,,,,
16/01/2020 11:38,15/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.6,16/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",7.71,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",5.15,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",4.89,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",2.98,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.81,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",5.27,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",2.79,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",7.74,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.99,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",7.5,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",5.74,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",5.27,15/01/2020 11:50,,,,,,,,,,,,
15/01/2020 11:38,14/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.89,15/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.78,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.23,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",3.94,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.29,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",6.86,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",4.47,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.01,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",6.83,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.32,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.58,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",4.97,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.47,14/01/2020 11:50,,,,,,,,,,,,
14/01/2020 11:38,13/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.41,14/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.98,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",5.15,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",4.92,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.77,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.06,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",5.55,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.66,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",7.02,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.68,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.96,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",5.71,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",5.55,13/01/2020 11:50,,,,,,,,,,,,
13/01/2020 11:38,12/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.62,13/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.98,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",5.34,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.08,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",4.76,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.05,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.25,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",4.31,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",7.02,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.2,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.97,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",5.66,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",6.25,12/01/2020 11:50,,,,,,,,,,,,
12/01/2020 11:38,11/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",7.04,12/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",6.51,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",4.26,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",4.01,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.17,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",6.58,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",4.7,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",2.45,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",6.55,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.12,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.25,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",5.08,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",4.7,11/01/2020 11:50,,,,,,,,,,,,
11/01/2020 11:38,10/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.07,11/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",8.19,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",5.37,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.11,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",3.42,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",8.29,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",5.26,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",3.43,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",8.22,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",8.15,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",7.24,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.02,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",5.26,10/01/2020 11:50,,,,,,,,,,,,
10/01/2020 11:38,09/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.52,10/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",8.18,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",6.14,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.92,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",4.77,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",8.28,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.34,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",4.53,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",8.2,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",8.39,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(SW), D+1",7.9,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.7,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(WN), D+1",6.34,09/01/2020 11:50,,,,,,,,,,,,
09/01/2020 11:38,08/01/2020,"Composite Weather Variable, Actual, LDZ(WS), D+1",7.43,09/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(EA), D+1",7.29,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(EM), D+1",6.02,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.78,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(NO), D+1",6.03,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.38,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(NW), D+1",6.83,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(SC), D+1",6.13,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(SE), D+1",7.32,08/01/2020 11:50,,,,,,,,,,,,
08/01/2020 11:38,07/01/2020,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.57,08/01/2020 11:50,,,,,,,,,,,,
